randsum.gpu,1000,6144,768,39424
sumprefix.gpu,1000,512,256,47360
randsum.gpu,3000,7680,256,153600
sumprefix.gpu,3000,512,256,101888
randsum.gpu,5000,2816,0,147712
sumprefix.gpu,5000,256,256,112128
randsum.gpu,7000,2560,256,202496
sumprefix.gpu,7000,256,256,155136
randsum.gpu,9000,6656,256,260096
sumprefix.gpu,9000,256,256,263424
randsum.gpu,11000,3840,7168,334336
sumprefix.gpu,11000,256,256,273408
randsum.gpu,13000,6656,8960,386560
sumprefix.gpu,13000,256,256,299264
randsum.gpu,15000,5632,11520,460032
sumprefix.gpu,15000,256,256,338688
randsum.gpu,17000,6144,10752,522496
sumprefix.gpu,17000,3328,4864,377344
randsum.gpu,19000,4352,12544,581376
sumprefix.gpu,19000,3584,5888,424704
randsum.gpu,21000,4608,12288,634624
sumprefix.gpu,21000,3328,7680,473856
randsum.gpu,23000,4608,9728,695296
sumprefix.gpu,23000,3072,5120,517632
randsum.gpu,25000,3072,6912,498432
sumprefix.gpu,25000,2304,5888,373504
randsum.gpu,27000,3328,7424,545024
sumprefix.gpu,27000,2048,6912,401664
randsum.gpu,29000,3328,8192,577024
sumprefix.gpu,29000,2048,7936,433152
randsum.gpu,31000,3584,8704,616960
sumprefix.gpu,31000,2048,7936,462592
randsum.gpu,33000,5120,17408,659200
sumprefix.gpu,33000,2304,8448,493568
randsum.gpu,35000,5888,15872,756992
sumprefix.gpu,35000,3840,8960,523264
randsum.gpu,37000,6400,17664,784896
sumprefix.gpu,37000,4352,7168,555264
randsum.gpu,39000,5632,16640,810496
sumprefix.gpu,39000,3840,7168,585984
randsum.gpu,41000,5632,17920,851712
sumprefix.gpu,41000,4096,7424,620032
randsum.gpu,43000,5632,17664,886784
sumprefix.gpu,43000,4096,8192,649728
randsum.gpu,45000,5632,17664,931584
sumprefix.gpu,45000,3840,8448,677632
randsum.gpu,47000,5632,19456,976896
sumprefix.gpu,47000,4096,8960,710656
randsum.gpu,49000,5888,20224,1021184
sumprefix.gpu,49000,4096,9472,741632
randsum.gpu,51000,6144,21248,1060864
sumprefix.gpu,51000,4608,9216,817920
randsum.gpu,53000,5632,20480,1091584
sumprefix.gpu,53000,4608,9728,800768
randsum.gpu,55000,5632,21760,1134592
sumprefix.gpu,55000,4352,10240,832256
randsum.gpu,57000,5888,39168,1174528
sumprefix.gpu,57000,5888,11008,866304
randsum.gpu,59000,6144,25344,1218816
sumprefix.gpu,59000,4608,11264,894208
randsum.gpu,61000,6144,24320,1255680
sumprefix.gpu,61000,4096,14080,928512
randsum.gpu,63000,6912,26368,1316352
sumprefix.gpu,63000,4608,12288,957184
randsum.gpu,65000,5888,26368,1344000
sumprefix.gpu,65000,4096,12800,1000704
randsum.gpu,67000,6144,28928,1390592
sumprefix.gpu,67000,4608,15616,1018368
randsum.gpu,69000,7424,30720,1437696
sumprefix.gpu,69000,5120,14080,1053696
randsum.gpu,71000,6400,29440,1470208
sumprefix.gpu,71000,4608,14080,1079296
randsum.gpu,73000,6400,28928,1507328
sumprefix.gpu,73000,4352,14592,1112576
randsum.gpu,75000,6144,30464,1548288
sumprefix.gpu,75000,4352,14080,1144576
randsum.gpu,77000,6144,33536,1601280
sumprefix.gpu,77000,4352,15616,1172992
randsum.gpu,79000,6144,31488,1639936
sumprefix.gpu,79000,4352,17920,1207296
randsum.gpu,81000,6912,33280,1683456
sumprefix.gpu,81000,4864,16128,1239040
randsum.gpu,83000,6144,33280,1712640
sumprefix.gpu,83000,4608,16384,1266176
randsum.gpu,85000,6400,32512,1758464
sumprefix.gpu,85000,4352,17920,1297664
randsum.gpu,87000,6656,34304,1898240
sumprefix.gpu,87000,4864,18176,1328640
randsum.gpu,89000,6400,36864,1837824
sumprefix.gpu,89000,4864,17664,1359872
randsum.gpu,91000,6400,35584,1874176
sumprefix.gpu,91000,4608,18688,1393152
randsum.gpu,93000,6656,36352,1918464
sumprefix.gpu,93000,4864,19200,1422080
randsum.gpu,95000,6400,38144,1953792
sumprefix.gpu,95000,5376,19200,1505280
randsum.gpu,97000,6656,37632,1997056
sumprefix.gpu,97000,4864,19968,1487872
randsum.gpu,99000,6656,40448,2046464
sumprefix.gpu,99000,4864,21248,1514240
randsum.gpu,1000,8960,1024,58112
sumprefix.gpu,1000,512,256,74752
randsum.gpu,3000,6144,256,110592
sumprefix.gpu,3000,256,256,85248
randsum.gpu,5000,3328,256,171008
sumprefix.gpu,5000,256,256,115456
randsum.gpu,7000,2816,256,203776
sumprefix.gpu,7000,0,0,157440
randsum.gpu,9000,2816,256,258048
sumprefix.gpu,9000,0,256,216064
randsum.gpu,11000,3328,5376,329984
sumprefix.gpu,11000,256,256,255488
randsum.gpu,13000,4864,6912,381696
sumprefix.gpu,13000,256,256,301568
randsum.gpu,15000,5632,10496,447744
sumprefix.gpu,15000,256,256,339968
randsum.gpu,17000,5888,10752,503808
sumprefix.gpu,17000,3840,4864,380928
randsum.gpu,19000,4864,11776,565760
sumprefix.gpu,19000,3328,5632,428288
randsum.gpu,21000,4864,8448,628224
sumprefix.gpu,21000,2304,5376,321024
randsum.gpu,23000,2816,6656,470272
sumprefix.gpu,23000,2048,5120,345600
randsum.gpu,25000,3328,6400,496384
sumprefix.gpu,25000,2048,5888,374784
randsum.gpu,27000,3072,7168,536064
sumprefix.gpu,27000,2048,6656,402432
randsum.gpu,29000,3072,8192,579840
sumprefix.gpu,29000,2048,7936,442880
randsum.gpu,31000,3072,7936,617984
sumprefix.gpu,31000,2048,7680,467712
randsum.gpu,33000,4864,16640,665344
sumprefix.gpu,33000,2048,8192,496640
randsum.gpu,35000,6144,19200,765696
sumprefix.gpu,35000,3840,8448,526848
randsum.gpu,37000,6912,17664,786688
sumprefix.gpu,37000,4096,7424,558592
randsum.gpu,39000,5632,20736,815872
sumprefix.gpu,39000,4096,7424,592384
randsum.gpu,41000,5376,17408,853760
sumprefix.gpu,41000,3840,7424,620032
randsum.gpu,43000,5376,17152,887808
sumprefix.gpu,43000,4096,8192,651776
randsum.gpu,45000,5888,21248,934656
sumprefix.gpu,45000,3584,8448,683264
randsum.gpu,47000,5888,19456,970496
sumprefix.gpu,47000,4096,9472,714240
randsum.gpu,49000,6144,19712,1023488
sumprefix.gpu,49000,4096,8704,743680
randsum.gpu,51000,5888,20992,1051392
sumprefix.gpu,51000,4352,9728,777472
randsum.gpu,53000,6144,24064,1096448
sumprefix.gpu,53000,4352,9472,807680
randsum.gpu,55000,5888,22016,1134592
sumprefix.gpu,55000,4352,10496,838400
randsum.gpu,57000,6144,21760,1181184
sumprefix.gpu,57000,4096,11008,868352
randsum.gpu,59000,6144,34560,1222400
sumprefix.gpu,59000,5120,11776,907264
randsum.gpu,61000,6656,26880,1275392
sumprefix.gpu,61000,4608,14080,931584
randsum.gpu,63000,6912,27392,1308416
sumprefix.gpu,63000,4864,12288,964096
randsum.gpu,65000,6144,26368,1338624
sumprefix.gpu,65000,4608,13056,995840
randsum.gpu,67000,6400,27392,1387776
sumprefix.gpu,67000,4864,13568,1025536
randsum.gpu,69000,6144,28928,1425408
sumprefix.gpu,69000,4608,22784,1057536
randsum.gpu,71000,6400,30464,1481472
sumprefix.gpu,71000,4864,14592,1094912
randsum.gpu,73000,6400,29952,1504000
sumprefix.gpu,73000,4608,15104,1121024
randsum.gpu,75000,6656,31488,1542144
sumprefix.gpu,75000,4864,14848,1151232
randsum.gpu,77000,6400,31232,1597184
sumprefix.gpu,77000,4864,15616,1187328
randsum.gpu,79000,6400,31744,1634304
sumprefix.gpu,79000,4864,18176,1217536
randsum.gpu,81000,6912,35072,1684224
sumprefix.gpu,81000,5120,16128,1244928
randsum.gpu,83000,6400,40704,1718272
sumprefix.gpu,83000,4864,16640,1275904
randsum.gpu,85000,6656,33536,1757952
sumprefix.gpu,85000,5120,18176,1323776
randsum.gpu,87000,6912,34816,1788928
sumprefix.gpu,87000,5120,18432,1339904
randsum.gpu,89000,6912,34816,1838848
sumprefix.gpu,89000,4864,17920,1368576
randsum.gpu,91000,6144,36352,1871872
sumprefix.gpu,91000,5120,18944,1466368
randsum.gpu,93000,6912,37888,1925376
sumprefix.gpu,93000,4608,20480,1433856
randsum.gpu,95000,6912,37376,1964032
sumprefix.gpu,95000,5120,18688,1462528
randsum.gpu,97000,6656,37376,1996288
sumprefix.gpu,97000,4608,19712,1490688
randsum.gpu,99000,6656,44800,2041088
sumprefix.gpu,99000,5888,22016,1536512
randsum.gpu,1000,9216,1280,57856
sumprefix.gpu,1000,512,256,83968
randsum.gpu,3000,5376,256,104192
sumprefix.gpu,3000,256,256,80384
randsum.gpu,5000,2816,256,164096
sumprefix.gpu,5000,256,256,112128
randsum.gpu,7000,2816,256,232192
sumprefix.gpu,7000,256,256,154880
randsum.gpu,9000,2816,256,259840
sumprefix.gpu,9000,256,256,211200
randsum.gpu,11000,2816,5376,332800
sumprefix.gpu,11000,0,256,252928
randsum.gpu,13000,4864,7168,398336
sumprefix.gpu,13000,256,256,298752
randsum.gpu,15000,4096,9472,446208
sumprefix.gpu,15000,256,256,335104
randsum.gpu,17000,5632,11008,503296
sumprefix.gpu,17000,3328,5120,376576
randsum.gpu,19000,5120,11520,569856
sumprefix.gpu,19000,3328,5632,424192
randsum.gpu,21000,4864,8192,628224
sumprefix.gpu,21000,2304,5120,311296
randsum.gpu,23000,3072,6656,481536
sumprefix.gpu,23000,2048,6912,339456
randsum.gpu,25000,3840,7168,500992
sumprefix.gpu,25000,2304,6656,372480
randsum.gpu,27000,3072,7424,536832
sumprefix.gpu,27000,2048,6912,401152
randsum.gpu,29000,3328,7936,576512
sumprefix.gpu,29000,2048,7680,433920
randsum.gpu,31000,3072,8448,625664
sumprefix.gpu,31000,2048,8192,462336
randsum.gpu,33000,5632,17152,669184
sumprefix.gpu,33000,1792,8192,492800
randsum.gpu,35000,5888,19456,757504
sumprefix.gpu,35000,4096,6656,522752
randsum.gpu,37000,5888,15872,771328
sumprefix.gpu,37000,4352,6912,552704
randsum.gpu,39000,5632,20736,812032
sumprefix.gpu,39000,4352,7168,585472
randsum.gpu,41000,5888,16896,852480
sumprefix.gpu,41000,3840,8192,827904
randsum.gpu,43000,5632,17664,888064
sumprefix.gpu,43000,4096,8192,647936
randsum.gpu,45000,5888,18432,928768
sumprefix.gpu,45000,4096,7936,678656
randsum.gpu,47000,5888,23552,977664
sumprefix.gpu,47000,4608,8448,709888
randsum.gpu,49000,5888,20224,1016320
sumprefix.gpu,49000,4864,8960,749056
randsum.gpu,51000,6144,19968,1051392
sumprefix.gpu,51000,4096,9728,771584
randsum.gpu,53000,5632,23808,1106944
sumprefix.gpu,53000,4352,10496,801280
randsum.gpu,55000,6400,23552,1140992
sumprefix.gpu,55000,4608,12544,831232
randsum.gpu,57000,6400,23808,1193216
sumprefix.gpu,57000,4608,12032,862720
randsum.gpu,59000,6400,24832,1232128
sumprefix.gpu,59000,4864,11520,894208
randsum.gpu,61000,6400,25600,1256960
sumprefix.gpu,61000,4864,11520,927488
randsum.gpu,63000,5888,26112,1299712
sumprefix.gpu,63000,4608,12032,960000
randsum.gpu,65000,6144,29696,1344000
sumprefix.gpu,65000,4608,13056,988928
randsum.gpu,67000,6656,28672,1413376
sumprefix.gpu,67000,4864,13312,1018880
randsum.gpu,69000,6400,28928,1432320
sumprefix.gpu,69000,4864,13312,1130496
randsum.gpu,71000,6656,29184,1469440
sumprefix.gpu,71000,4608,13824,1083392
randsum.gpu,73000,6656,28928,1505792
sumprefix.gpu,73000,4864,14848,1110528
randsum.gpu,75000,6400,33024,1549568
sumprefix.gpu,75000,4864,16128,1140736
randsum.gpu,77000,7168,32256,1592832
sumprefix.gpu,77000,5376,15360,1179392
randsum.gpu,79000,6656,33024,1626880
sumprefix.gpu,79000,4864,15872,1212416
randsum.gpu,81000,6400,32768,1679872
sumprefix.gpu,81000,5120,15616,1237760
randsum.gpu,83000,6400,33024,1712384
sumprefix.gpu,83000,5120,16640,1265152
randsum.gpu,85000,6912,33792,1750272
sumprefix.gpu,85000,5632,17664,1297664
randsum.gpu,87000,6912,37120,1814784
sumprefix.gpu,87000,5376,18688,1330176
randsum.gpu,89000,6912,34816,1833728
sumprefix.gpu,89000,5376,17664,1361152
randsum.gpu,91000,6656,38656,1871616
sumprefix.gpu,91000,5376,18944,1527296
randsum.gpu,93000,6912,37120,1925376
sumprefix.gpu,93000,5632,19200,1421312
randsum.gpu,95000,7168,36864,1958144
sumprefix.gpu,95000,5376,19712,1460992
randsum.gpu,97000,6912,38656,2001152
sumprefix.gpu,97000,5376,19968,1484544
randsum.gpu,99000,6912,42496,2042368
sumprefix.gpu,99000,5376,21248,1515264
randsum.gpu,1000,6656,512,38912
sumprefix.gpu,1000,256,256,47616
randsum.gpu,3000,6400,256,151296
sumprefix.gpu,3000,256,256,103936
randsum.gpu,5000,3072,256,147712
sumprefix.gpu,5000,256,256,112384
randsum.gpu,7000,3584,0,202752
sumprefix.gpu,7000,0,0,155904
randsum.gpu,9000,2816,256,259072
sumprefix.gpu,9000,256,256,211712
randsum.gpu,11000,3328,5632,329984
sumprefix.gpu,11000,256,256,252160
randsum.gpu,13000,4608,7168,380416
sumprefix.gpu,13000,256,0,294656
randsum.gpu,15000,4864,9472,449792
sumprefix.gpu,15000,256,256,335360
randsum.gpu,17000,5888,10240,503552
sumprefix.gpu,17000,3072,4864,375040
randsum.gpu,19000,4608,11520,570112
sumprefix.gpu,19000,3328,5888,422656
randsum.gpu,21000,4864,12032,630528
sumprefix.gpu,21000,3328,5632,471808
randsum.gpu,23000,3072,6400,456448
sumprefix.gpu,23000,1792,5120,339200
randsum.gpu,25000,2816,6400,495616
sumprefix.gpu,25000,1792,5888,370176
randsum.gpu,27000,3072,7168,535808
sumprefix.gpu,27000,1792,6656,399104
randsum.gpu,29000,2816,7936,583680
sumprefix.gpu,29000,2304,7680,431104
randsum.gpu,31000,3072,8448,616448
sumprefix.gpu,31000,1792,8192,462336
randsum.gpu,33000,5632,17152,660736
sumprefix.gpu,33000,2304,8448,494080
randsum.gpu,35000,5888,16128,755968
sumprefix.gpu,35000,3840,6400,523008
randsum.gpu,37000,5888,20992,774400
sumprefix.gpu,37000,3840,7168,553728
randsum.gpu,39000,5376,16896,807936
sumprefix.gpu,39000,3840,7424,585472
randsum.gpu,41000,5632,17664,849664
sumprefix.gpu,41000,3840,7424,614912
randsum.gpu,43000,5632,17408,888064
sumprefix.gpu,43000,3584,9216,650752
randsum.gpu,45000,5888,21504,937472
sumprefix.gpu,45000,3840,8704,679424
randsum.gpu,47000,5376,19968,967680
sumprefix.gpu,47000,4352,11520,709376
randsum.gpu,49000,6400,20992,1020672
sumprefix.gpu,49000,4608,9472,738560
randsum.gpu,51000,5888,20224,1050624
sumprefix.gpu,51000,4096,9728,774400
randsum.gpu,53000,5888,24320,1097984
sumprefix.gpu,53000,4352,9984,800000
randsum.gpu,55000,5888,21760,1135360
sumprefix.gpu,55000,5376,14848,829952
randsum.gpu,57000,5632,23296,1182464
sumprefix.gpu,57000,5120,13312,861184
randsum.gpu,59000,6144,23808,1215488
sumprefix.gpu,59000,5376,14336,892416
randsum.gpu,61000,6144,28416,1255168
sumprefix.gpu,61000,7424,15360,935424
randsum.gpu,63000,6656,29696,1309440
sumprefix.gpu,63000,5632,14848,955392
randsum.gpu,65000,6144,27904,1341184
sumprefix.gpu,65000,5120,15872,988160
randsum.gpu,67000,6400,27136,1379072
sumprefix.gpu,67000,5376,15616,1017088
randsum.gpu,69000,6400,28672,1429248
sumprefix.gpu,69000,5376,18688,1058048
randsum.gpu,71000,6656,28672,1472512
sumprefix.gpu,71000,5888,17664,1076736
randsum.gpu,73000,6400,29696,1511936
sumprefix.gpu,73000,5888,17408,1113344
randsum.gpu,75000,6400,33792,1560064
sumprefix.gpu,75000,5120,17152,1146368
randsum.gpu,77000,6400,31744,1587200
sumprefix.gpu,77000,5632,17664,1176832
randsum.gpu,79000,6400,34816,1625088
sumprefix.gpu,79000,7168,20224,1208832
randsum.gpu,81000,6912,33280,1670912
sumprefix.gpu,81000,5888,18432,1252352
randsum.gpu,83000,6400,35840,1713920
sumprefix.gpu,83000,5632,19200,1267712
randsum.gpu,85000,6656,34304,1764096
sumprefix.gpu,85000,5632,21504,1311232
randsum.gpu,87000,7424,35072,1794048
sumprefix.gpu,87000,5632,21504,1331200
randsum.gpu,89000,6656,45312,1853184
sumprefix.gpu,89000,6656,26112,1364224
randsum.gpu,91000,6912,38400,1871616
sumprefix.gpu,91000,6656,21248,1399296
randsum.gpu,93000,6656,51968,1921024
sumprefix.gpu,93000,7168,32512,1457920
randsum.gpu,95000,7424,50688,2061312
sumprefix.gpu,95000,7168,33024,1458432
randsum.gpu,97000,8960,63744,2680064
sumprefix.gpu,97000,8448,35584,1735168
randsum.gpu,99000,7168,63488,2507264
sumprefix.gpu,99000,7936,39680,1792000
randsum.gpu,1000,9216,1024,61184
sumprefix.gpu,1000,512,256,71936
randsum.gpu,3000,5376,256,117248
sumprefix.gpu,3000,256,256,80128
randsum.gpu,5000,2560,256,217088
sumprefix.gpu,5000,256,0,118016
randsum.gpu,7000,3072,0,214528
sumprefix.gpu,7000,256,0,163840
randsum.gpu,9000,2560,256,272384
sumprefix.gpu,9000,0,0,221952
randsum.gpu,11000,3072,5888,345856
sumprefix.gpu,11000,0,256,279296
randsum.gpu,13000,4608,7168,400896
sumprefix.gpu,13000,256,256,308736
randsum.gpu,15000,4864,10752,473088
sumprefix.gpu,15000,256,256,354304
randsum.gpu,17000,6144,10240,527360
sumprefix.gpu,17000,3328,4864,397568
randsum.gpu,19000,4864,11520,595200
sumprefix.gpu,19000,3328,5888,448000
randsum.gpu,21000,4864,12288,662784
sumprefix.gpu,21000,3584,7936,498432
randsum.gpu,23000,4608,10752,736768
sumprefix.gpu,23000,3328,8192,547072
randsum.gpu,25000,4608,7424,794880
sumprefix.gpu,25000,2304,6144,393472
randsum.gpu,27000,3072,7680,565248
sumprefix.gpu,27000,2304,6656,422656
randsum.gpu,29000,3072,8960,606464
sumprefix.gpu,29000,2560,7936,456704
randsum.gpu,31000,3328,8448,658688
sumprefix.gpu,31000,2048,7936,489472
randsum.gpu,33000,5888,17152,710656
sumprefix.gpu,33000,2048,8448,521216
randsum.gpu,35000,5632,19456,792320
sumprefix.gpu,35000,4096,6656,554240
randsum.gpu,37000,5632,16128,805888
sumprefix.gpu,37000,4096,7168,584960
randsum.gpu,39000,5632,19712,852480
sumprefix.gpu,39000,3840,7680,618240
randsum.gpu,41000,5888,18176,891136
sumprefix.gpu,41000,3840,7680,652032
randsum.gpu,43000,5888,16896,931840
sumprefix.gpu,43000,6912,8448,685824
randsum.gpu,45000,5888,21504,974592
sumprefix.gpu,45000,5632,11008,718592
randsum.gpu,47000,7168,22784,1029120
sumprefix.gpu,47000,4096,9216,752896
randsum.gpu,49000,5888,20992,1061120
sumprefix.gpu,49000,4352,8960,784896
randsum.gpu,51000,6144,20480,1096960
sumprefix.gpu,51000,4096,10240,815104
randsum.gpu,53000,5888,20992,1150720
sumprefix.gpu,53000,4352,9728,846080
randsum.gpu,55000,6144,25600,1192960
sumprefix.gpu,55000,4352,10496,878592
randsum.gpu,57000,5888,23808,1245696
sumprefix.gpu,57000,4352,10752,912384
randsum.gpu,59000,5888,24064,1278720
sumprefix.gpu,59000,4608,11264,949760
randsum.gpu,61000,5888,25344,1313280
sumprefix.gpu,61000,4608,11520,985856
randsum.gpu,63000,5888,24576,1358336
sumprefix.gpu,63000,4096,11776,1010176
randsum.gpu,65000,6144,26624,1399040
sumprefix.gpu,65000,4608,12544,1043968
randsum.gpu,67000,5888,26624,1444608
sumprefix.gpu,67000,4352,14592,1080064
randsum.gpu,69000,6400,33024,1490688
sumprefix.gpu,69000,4864,14080,1112064
randsum.gpu,71000,6400,28416,1532672
sumprefix.gpu,71000,4608,14336,1140224
randsum.gpu,73000,6144,30464,1570560
sumprefix.gpu,73000,4608,15104,1177088
randsum.gpu,75000,6400,30464,1614592
sumprefix.gpu,75000,4864,14848,1207552
randsum.gpu,77000,6144,30720,1674496
sumprefix.gpu,77000,4608,16384,1239040
randsum.gpu,79000,6400,32768,1715712
sumprefix.gpu,79000,4864,15872,1272576
randsum.gpu,81000,6400,32256,1760768
sumprefix.gpu,81000,4608,15872,1306368
randsum.gpu,83000,6400,32256,1795584
sumprefix.gpu,83000,4864,16128,1337344
randsum.gpu,85000,6656,33280,1834240
sumprefix.gpu,85000,4864,19712,1377280
randsum.gpu,87000,6912,39936,1893120
sumprefix.gpu,87000,5120,18432,1407488
randsum.gpu,89000,6656,36352,1912832
sumprefix.gpu,89000,4608,18432,1440256
randsum.gpu,91000,6912,35584,1963520
sumprefix.gpu,91000,4608,18432,1480448
randsum.gpu,93000,6656,36352,2003712
sumprefix.gpu,93000,4864,19456,1522432
randsum.gpu,95000,6400,36864,2046976
sumprefix.gpu,95000,4864,19200,1546496
randsum.gpu,97000,6144,35584,2084608
sumprefix.gpu,97000,4608,19456,1571328
randsum.gpu,99000,6656,36864,2142976
sumprefix.gpu,99000,4864,21760,1606144
